ProjectID, BugId, Abstractness (%), AfferentCouplings, AverageBlockDepth, AverageCyclomaticComplexity, AverageDepthofInheritanceHierarchy, AverageLinesOfCodePerMethod, AverageNumberofConstructorsPerType, AverageNumberofFieldsPerType, AverageNumberofMethodsPerType, AverageNumberofParameters, AverageNumberofSubtypes, EfferentCouplings, LinesofCode, NumberofConstructors, NumberofFields, NumberofLines, NumberofMethods, NumberofOperands, NumberofOperators, NumberofPackages, NumberofTypes, NumberofUniqueOperands, NumberofUniqueOperators, ProgramLength, ProgramVocabulary, ProgramVolume, Numberofdeliveredbugs, WeightedMethods,InDegree,OutDegree,DegreeCentrality, CBO, RFC, NoOfTestCasesExecuteFaultMethod, NoOfTestCasesPassesCoversFaultNode, NoOfTestCasesFailsCoversFaultNode, NoOfTestCasesExecutesDynamicCallGraph,StatementCoverage (%),FilesChangeCount,ClassesChangeCount,MethodsChangeCount,LinesChangeCount,LinesAdded,LinesRemoved,LinesModified,RelevantTestCount,FailingTestCount,Priority,ChangesMethodSignature,ChangesMethodCallArgs,AddsMethodCall,ChangesCondition,AddsVariable,AddsIfStmt,AddsLoop,AddsMethod, TotalPassTest, TotalFailTest, MatrixDensity, MatrixSparsity, ActiveMatrixDensity, MatrixDiversity, MatrixUniqueness, MatrixDDU, Class6
Time,7, 11.3,0,1.11,1.51,3.39,7.9,1.24,2.1,16.75,0.51,0.69,383,81761,659,2076,140173,8861,266502,114973,26,529,9156,49,381475,9205,5023339.86,1674.45,14437,2,11,13,14,20,25,23,2,27,95.2,1,1,1,2,1,1,0,2703,2,0,0,0,0,0,0,0,0,0,2678,2,0.0432172128,0.9567827872,0.0864344256,0.9993275504,0.6359875905,0.0549342567,A
Time,8, 11.3,0,1.11,1.51,3.39,7.89,1.24,2.1,16.69,0.51,0.69,384,81641,660,2102,140010,8849,266096,114890,26,530,9150,49,380986,9199,5016542.22,1672.18,14408,1,2,3,13,14,21,20,1,81,93.2,1,1,1,5,3,0,2,3950,1,0,0,0,0,1,0,0,0,0,3776,1,0.0471485753,0.9528514247,0.0942971505,0.9974837946,0.582278481,0.0547690438,A
Time,9, 11.3,0,1.11,1.51,3.39,7.89,1.24,2.1,16.69,0.51,0.69,384,81634,660,2102,139981,8849,266055,114862,26,530,9146,49,380917,9195,5015394.66,1671.8,14405,1,3,4,14,15,21,20,1,112,94,1,1,2,9,6,0,3,3950,1,0,0,0,0,1,0,0,0,0,3776,1,0.0471534162,0.9528465838,0.0943068323,0.9974843556,0.582278481,0.0547746979,A
Time,10, 11.3,0,1.11,1.51,3.39,7.89,1.24,2.1,16.66,0.51,0.69,384,81514,660,2100,139809,8833,265409,114659,26,530,9123,49,380068,9172,5002842.92,1667.61,14388,0,0,0,0,0,0,0,0,0,97.1,1,1,1,2,1,0,1,371,2,0,0,0,0,1,0,0,0,0,369,2,0.0243665161,0.9756334839,0.0487330322,0.9838274933,0.2122747748,0.0101774922,F
Time,11, 11.3,0,1.11,1.51,3.39,7.89,1.24,2.11,16.68,0.51,0.69,384,81450,660,2100,139702,8826,265121,114525,26,529,9111,49,379646,9160,4996571.07,1665.52,14376,0,0,0,0,0,0,0,0,0,81.3,1,1,1,5,1,0,4,8,1,0,0,0,0,0,0,0,0,1,7,1,0.1147357724,0.8852642276,0.2294715447,0.8928571429,0.025203252,0.005163776,A
Time,12, 11.3,0,1.11,1.51,3.39,7.88,1.24,2.11,16.71,0.51,0.69,383,81294,658,2098,139394,8809,264624,114303,26,527,9064,49,378927,9113,4984296,1661.43,14338,2,1,3,84,24,10,8,2,37,93.2,2,2,2,14,12,0,2,1674,8,0,0,1,0,1,0,0,0,0,1585,8,0.041684601,0.958315399,0.083369202,0.9993454403,0.4824409902,0.0401943935,A
Time,13, 11.3,0,1.11,1.51,3.39,7.89,1.24,2.11,16.67,0.51,0.69,383,81153,658,2097,139224,8789,263991,114106,26,527,9041,49,378097,9090,4971999.96,1657.33,14314,1,3,4,28,9,86,85,1,175,87,1,1,1,5,4,0,1,972,1,4,0,0,0,1,0,0,0,0,864,1,0.0512509275,0.9487490725,0.102501855,0.9959377007,0.376633359,0.0384487904,F
Time,14, 11.3,0,1.11,1.51,3.39,7.88,1.24,2.11,16.64,0.52,0.69,383,80949,658,2094,138909,8773,263226,113767,26,527,8989,49,376993,9038,4954362.02,1651.45,14287,0,0,0,0,0,0,0,0,0,74.5,1,1,1,5,5,0,0,3877,8,2,0,0,0,1,0,0,0,0,3734,8,0.0384456983,0.9615543017,0.0768913966,0.9990989242,0.6972236773,0.0535621952,F
Time,15, 11.3,0,1.11,1.51,3.39,7.88,1.24,2.11,16.62,0.52,0.69,383,80865,658,2094,138809,8760,262927,113642,26,527,8977,49,376569,9026,4948068.1,1649.36,14273,0,0,0,0,0,0,0,0,0,88.4,1,1,1,3,3,0,0,3640,1,2,0,0,0,1,0,0,0,0,2118,1,0.0798624688,0.9201375312,0.1597249376,0.9406360279,0.6,0.0901458185,A
Time,16, 11.3,0,1.11,1.51,3.39,7.88,1.24,2.11,16.62,0.52,0.69,383,80833,658,2094,138767,8759,262808,113592,26,527,8975,49,376400,9024,4945727.12,1648.58,14268,0,0,0,0,0,0,0,0,0,95.2,1,1,1,1,0,0,1,2596,7,2,0,1,0,0,0,0,0,0,2585,7,0.043695739,0.956304261,0.087391478,0.9993341148,0.630977131,0.0551053058,F
Time,17, 11.3,0,1.11,1.51,3.39,7.87,1.24,2.11,16.59,0.52,0.69,383,80655,658,2094,138532,8747,262088,113288,26,527,8959,49,375376,9008,4931311.17,1643.77,14235,0,0,0,0,0,0,0,0,0,93.5,1,1,1,18,13,0,5,3865,1,2,0,0,0,0,0,0,0,0,3719,1,0.0521306004,0.9478693996,0.1042612007,0.9989493071,0.6891666667,0.0717778484,F
Time,18, 11.4,0,1.11,1.51,3.39,7.87,1.24,2.11,16.6,0.52,0.69,382,80530,657,2092,138328,8734,261713,113132,26,526,8947,49,374845,8996,4923614.54,1641.2,14214,0,0,0,0,0,0,0,0,0,81.6,1,1,1,12,12,0,0,2546,1,4,0,0,0,1,0,0,0,0,2406,1,0.0508759175,0.9491240825,0.1017518349,0.9983758234,0.5212121212,0.0529481527,D
Time,19, 11.4,0,1.11,1.51,3.39,7.87,1.24,2.11,16.59,0.52,0.69,382,80501,657,2092,138290,8730,261664,113108,26,526,8944,49,374772,8993,4922475.34,1640.83,14207,1,1,2,7,5,736,735,1,752,93.5,1,1,1,1,0,0,1,3853,1,2,0,0,0,1,0,0,0,0,3715,1,0.0452815935,0.9547184065,0.0905631871,0.9991203149,0.703777336,0.0636802507,F
Time,20, 11.4,0,1.11,1.51,3.39,7.87,1.24,2.11,16.59,0.52,0.69,382,80477,657,2092,138263,8727,261576,113071,26,526,8934,49,374647,8983,4920232.16,1640.08,14201,1,2,3,7,6,9,8,1,25,77.3,1,1,1,8,6,0,2,2577,1,2,0,0,0,1,0,0,0,0,2570,1,0.0530788368,0.9469211632,0.1061576737,0.9992626527,0.6102598268,0.0647359954,A
Time,21, 11.4,0,1.11,1.51,3.39,7.87,1.24,2.11,16.58,0.52,0.69,382,80446,657,2091,138225,8725,261460,113022,26,526,8926,49,374482,8975,4917583.86,1639.19,14194,2,2,4,3,7,26,24,2,37,100,1,1,1,18,12,2,4,3848,2,2,0,1,0,1,0,0,1,0,3701,2,0.0577323436,0.9422676564,0.1154646873,0.9986609774,0.6414342629,0.0739638345,A
Time,22, 11.9,0,1.09,1.49,3.42,7.8,1.28,2.15,17.02,0.52,0.71,366,78274,645,2044,134742,8563,255903,110152,21,503,8524,49,366055,8573,4782722.5,1594.24,13772,1,1,2,14,8,50,48,2,57,100,1,1,1,6,5,0,1,1875,2,2,0,0,1,0,0,0,0,0,1754,2,0.0487661352,0.9512338648,0.0975322703,0.9987539669,0.4746031746,0.0462314473,A
Time,23, 11.9,0,1.09,1.49,3.42,7.8,1.28,2.15,17.01,0.52,0.71,366,78211,644,2044,134666,8561,255709,110050,21,503,8528,49,365759,8577,4779101.24,1593.03,13769,0,0,0,0,0,0,0,0,0,93.5,1,1,1,13,5,4,4,3810,1,2,0,0,0,0,0,0,0,0,3399,1,0.072044722,0.927955278,0.144089444,0.9903312393,0.5410958904,0.0772123694,B
Time,24, 11.9,0,1.09,1.49,3.42,7.79,1.28,2.15,17,0.52,0.71,366,78133,644,2044,134531,8556,255432,109948,21,503,8514,49,365380,8563,4773288,1591.1,13760,1,7,8,19,19,276,269,7,287,88.7,1,1,1,5,5,0,0,1038,7,2,0,0,0,1,0,0,0,0,1031,7,0.0474674716,0.9525325284,0.0949349432,0.9994723181,0.4271235521,0.0405275532,F
Time,25, 11.9,0,1.09,1.49,3.42,7.8,1.28,2.15,16.96,0.52,0.71,366,77994,644,2044,134304,8533,254999,109756,21,503,8476,49,364755,8525,4762782.61,1587.59,13727,2,2,4,4,3,724,721,3,724,93.5,1,1,1,9,9,0,0,3792,3,2,0,0,0,1,0,0,0,0,3652,3,0.042674437,0.957325563,0.0853488741,0.9990743798,0.7028301887,0.0599302412,C
Time,26, 11.9,0,1.09,1.49,3.42,7.8,1.28,2.15,16.95,0.51,0.71,366,77956,644,2044,134274,8527,254773,109720,21,503,8455,49,364493,8504,4758064.6,1586.02,13719,0,0,0,0,0,0,0,0,0,84.2,1,1,7,7,0,0,7,3781,8,2,0,1,0,0,0,0,0,0,3681,8,0.0386610105,0.9613389895,0.0773220211,0.9992107332,0.7105263158,0.054895969,F
Time,27, 11.9,0,1.09,1.5,3.42,7.82,1.27,2.15,16.8,0.52,0.72,365,77349,642,2038,133242,8438,252643,109000,21,502,8317,49,361643,8366,4712324.84,1570.77,13622,2,6,8,21,46,78,77,1,80,87.1,1,1,1,2,2,0,0,739,1,1,0,0,0,1,0,0,0,0,631,1,0.0418005835,0.9581994165,0.0836011669,0.9956568838,0.3268229167,0.0272041112,E
Closure,1, 9.5,0,1.09,1.82,2.73,9.13,0.55,2.17,10.09,0.61,0.66,1133,179318,945,4731,264079,17176,361776,144126,45,1702,46432,52,505902,46484,7843730.54,2614.58,33273,1,12,13,88,34,99,91,8,107,98.6,1,1,1,3,3,0,0,0,8,0,0,0,0,0,0,1,0,0,365,8,0.1971203861,0.8028796139,0.3942407723,0.9997982069,0.2025382476,0.0798327222,A
Closure,2, 9.5,0,1.09,1.82,2.73,9.14,0.55,2.17,10.07,0.61,0.66,1133,178889,945,4726,263583,17121,361133,143874,45,1700,46292,52,505007,46344,7827656.45,2609.22,33181,1,1,2,49,15,17,16,1,17,97.8,1,1,1,4,4,0,0,0,1,0,0,0,1,0,0,1,0,0,6744,1,0.1765263828,0.8234736172,0.3530527655,0.9999418751,0.4793878055,0.1692393529,A
Closure,3, 9.7,0,1.09,1.82,2.73,9.13,0.55,2.17,10.01,0.61,0.66,1137,179101,950,4738,263965,17141,361514,144035,45,1711,46308,52,505549,46360,7836309.26,2612.1,33222,1,23,24,52,38,72,69,3,255,94.5,1,2,2,8,6,0,2,0,3,0,1,1,1,1,1,0,0,0,354,3,0.2341469251,0.7658530749,0.4682938502,0.9997796872,0.2083142988,0.097530813,B
Closure,4, 9.7,0,1.09,1.82,2.73,9.13,0.55,2.16,10.01,0.61,0.66,1137,179013,950,4735,263859,17133,361389,143983,45,1711,46280,52,505372,46332,7833125.17,2611.04,33208,1,6,7,19,16,335,332,3,335,91.7,1,1,1,2,0,0,2,0,3,0,0,0,1,1,0,0,0,0,6873,3,0.1701106502,0.8298893498,0.3402213003,0.9999395843,0.5127957508,0.1744534968,C
Closure,5, 9.6,0,1.09,1.82,2.73,9.13,0.55,2.17,9.98,0.61,0.66,1133,177653,944,4714,261858,17009,358617,142899,45,1703,45891,52,501516,45943,7767257.85,2589.09,32982,1,18,19,77,29,57,56,1,58,98.8,1,1,1,3,3,0,0,0,1,0,0,0,1,0,0,1,0,0,312,1,0.2337385543,0.7662614457,0.4674771086,0.9997337593,0.2156503533,0.1007847635,B
Closure,6, 9.6,0,1.09,1.82,2.73,9.12,0.55,2.18,9.97,0.61,0.66,1132,177335,944,4707,261466,16984,358097,142765,45,1702,45808,52,500862,45860,7755822.39,2585.27,32948,3,3,6,56,15,1554,1551,3,3779,93.8,1,1,2,8,0,8,0,0,3,0,0,0,0,0,0,0,0,0,6660,3,0.1710301387,0.8289698613,0.3420602774,0.9999436346,0.4774927396,0.1633220927,E
Closure,7, 9.6,0,1.09,1.82,2.73,9.1,0.55,2.18,9.94,0.61,0.66,1133,176366,944,4695,260338,16920,356026,141980,45,1702,45543,52,498006,45595,7707433.68,2569.14,32815,0,0,0,0,0,0,0,0,0,72.8,1,1,1,5,4,0,1,0,2,0,0,0,1,0,0,1,0,0,6626,2,0.175979336,0.824020664,0.3519586719,0.9999386664,0.4835612453,0.1701831351,F
Closure,8, 9.7,0,1.09,1.82,2.73,9.08,0.55,2.18,9.9,0.61,0.66,1131,174942,940,4667,258428,16815,353387,140944,45,1697,45244,52,494331,45296,7645865.04,2548.62,32606,1,6,7,23,10,58,57,1,96,100.0,1,1,2,4,4,0,0,0,1,0,0,0,1,1,0,0,0,1,280,1,0.2451478367,0.7548521633,0.4902956734,0.999694967,0.2133766585,0.1045857406,B
Closure,9, 9.7,0,1.09,1.82,2.73,9.08,0.55,2.18,9.9,0.61,0.66,1131,174903,940,4666,258381,16812,353325,140921,45,1697,45235,52,494246,45287,7644408.65,2548.14,32600,0,0,0,0,0,0,0,0,0,97.8,1,2,2,2,1,0,1,0,1,0,0,1,1,0,0,0,0,0,115,1,0.2713867156,0.7286132844,0.5427734312,0.9970014993,0.2250233427,0.1217704648,A
Closure,10, 9.7,0,1.09,1.82,2.73,9.08,0.55,2.18,9.9,0.61,0.66,1131,174907,940,4673,258392,16809,353386,140948,45,1697,45220,52,494334,45272,7645533.47,2548.51,32616,3,2,5,41,31,30,29,1,44,93.7,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,6506,1,0.1750762944,0.8249237056,0.3501525888,0.9999440173,0.4739946381,0.1659611581,B
Closure,11, 9.6,0,1.09,1.82,2.73,9.09,0.55,2.13,9.96,0.61,0.66,1128,174448,929,4563,257655,16773,352531,140705,43,1684,45024,52,493236,45076,7625464.01,2541.82,32554,1,11,12,158,46,2263,2261,2,2266,97.7,1,1,1,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,6574,2,0.1743921792,0.8256078208,0.3487843584,0.9999427345,0.472029703,0.1646271491,F
Closure,12, 9.7,0,1.09,1.82,2.73,9.09,0.55,2.13,9.94,0.61,0.66,1126,173741,928,4547,256709,16705,351357,140244,43,1680,44828,52,491601,44880,7597096.18,2532.37,32432,0,0,0,0,0,0,0,0,0,97.6,1,1,1,6,6,0,0,0,1,0,0,0,1,0,1,1,1,0,349,1,0.2388311085,0.7611688915,0.4776622169,0.999738027,0.2078103208,0.0992371343,F
Closure,13, 9.7,0,1.09,1.83,2.73,9.09,0.55,2.13,9.94,0.61,0.66,1125,173624,928,4544,256556,16691,351196,140211,43,1678,44771,52,491407,44823,7593197.17,2531.07,32424,0,0,0,0,0,0,0,0,0,98.8,1,1,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,606,1,0.1707744513,0.8292255487,0.3415489025,0.9995867791,0.2468402911,0.0842731927,F
Closure,14, 9.7,0,1.09,1.83,2.73,9.09,0.55,2.13,9.94,0.61,0.66,1125,173474,928,4539,256340,16680,350890,140101,43,1677,44713,52,490991,44765,7585851.98,2528.62,32402,2,15,17,113,60,3008,3005,3,3056,98.4,1,1,1,1,0,0,1,0,3,0,0,1,0,0,0,0,0,0,3332,3,0.2177902692,0.7822097308,0.4355805384,0.9999316479,0.4004178273,0.1744022912,F
Closure,15, 9.7,0,1.09,1.83,2.73,9.09,0.55,2.13,9.94,0.61,0.66,1125,173385,927,4538,256228,16673,350765,140051,43,1677,44668,52,490816,44720,7582436.04,2527.48,32391,0,0,0,0,0,0,0,0,0,95.4,1,1,1,3,3,0,0,0,1,0,0,0,1,0,0,1,0,0,332,1,0.2368921054,0.7631078946,0.4737842108,0.9997829154,0.2068720379,0.0979914282,F
Closure,16, 9.7,0,1.09,1.83,2.73,9.09,0.55,2.13,9.94,0.61,0.66,1125,173412,927,4539,256261,16674,350825,140094,43,1677,44676,52,490919,44728,7584153.93,2528.05,32402,1,1,2,3,3,18,16,2,38,98.4,1,2,3,9,6,0,3,0,2,0,1,1,1,0,1,0,0,0,388,2,0.2383006231,0.7616993769,0.4766012463,0.9995913256,0.2209478468,0.1052609841,A
Closure,17, 9.7,0,1.09,1.83,2.73,9.09,0.55,2.13,9.94,0.61,0.66,1125,173377,927,4539,256225,16672,350777,140075,43,1677,44661,52,490852,44713,7582881.33,2527.63,32398,3,11,14,179,38,2487,2486,1,2597,85.6,1,1,1,5,4,0,1,0,1,0,0,0,1,0,1,1,0,0,6528,1,0.1744277021,0.8255722979,0.3488554043,0.9999398423,0.4698221888,0.1638901498,F
Closure,18, 9.7,0,1.09,1.83,2.73,9.09,0.55,2.13,9.94,0.61,0.66,1125,173360,927,4539,256204,16671,350761,140073,43,1677,44651,52,490834,44703,7582444.87,2527.48,32398,1,12,13,116,81,3937,3936,1,3944,73.2,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,6532,1,0.1694706218,0.8305293782,0.3389412435,0.9999482584,0.471609573,0.1598396643,F
Closure,19, 9.7,0,1.09,1.83,2.73,9.09,0.55,2.13,9.94,0.61,0.66,1125,173342,927,4539,256182,16670,350740,140064,43,1677,44648,52,490804,44700,7581933.91,2527.31,32396,1,2,3,17,13,454,453,1,454,71.4,1,1,1,2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,6526,1,0.1726563388,0.8273436612,0.3453126776,0.9999405567,0.4717741935,0.1628999261,C
Closure,20, 9.7,0,1.09,1.83,2.73,9.09,0.55,2.13,9.93,0.61,0.66,1124,173147,926,4532,255923,16655,350396,139928,43,1676,44599,52,490324,44651,7573743.01,2524.58,32363,1,13,14,34,23,130,129,1,131,98.8,1,1,1,2,1,0,1,0,1,0,0,0,1,1,0,0,0,0,368,1,0.2201786664,0.7798213336,0.4403573328,0.9997496171,0.235246996,0.1035668019,B
Closure,21, 9.7,0,1.09,1.83,2.73,9.09,0.55,2.13,9.93,0.61,0.66,1124,173162,926,4532,255933,16655,350436,139964,43,1676,44599,52,490400,44651,7574916.94,2524.97,32373,1,20,21,48,32,374,373,1,374,97.4,1,1,1,19,0,17,2,0,1,0,0,0,1,0,0,0,0,0,6520,1,0.1739712537,0.8260287463,0.3479425073,0.9999452924,0.4748763343,0.1652206231,C
Closure,22, 9.7,0,1.09,1.83,2.73,9.09,0.55,2.13,9.93,0.61,0.66,1124,173168,926,4532,255938,16655,350455,139982,43,1676,44598,52,490437,44650,7575472.61,2525.16,32379,1,21,22,49,32,374,373,1,374,97.6,1,1,1,26,0,24,2,0,1,0,0,0,1,0,0,1,0,0,6520,1,0.1739592363,0.8260407637,0.3479184727,0.9999453394,0.4748763343,0.165209218,C
Closure,23, 9.7,0,1.09,1.83,2.73,9.08,0.55,2.13,9.95,0.61,0.66,1119,172270,924,4522,254801,16572,348935,139461,43,1665,44396,52,488396,44448,7540751.64,2513.58,32249,0,0,0,0,0,0,0,0,0,89.3,1,1,1,7,6,0,1,0,1,0,0,0,1,1,0,1,0,0,371,1,0.2171088196,0.7828911804,0.4342176391,0.9997826276,0.231147541,0.1003465222,F
Closure,24, 9.7,0,1.09,1.83,2.73,9.09,0.55,2.14,9.92,0.61,0.66,1117,171673,923,4522,253990,16502,347766,138947,43,1663,44263,52,486713,44315,7512662.15,2504.22,32138,1,15,16,60,30,45,44,1,45,98.8,1,1,1,5,2,1,2,0,1,0,0,0,1,0,0,1,0,0,379,1,0.2365006709,0.7634993291,0.4730013419,0.9988890432,0.228611898,0.1080136026,A
Closure,25, 9.7,0,1.09,1.83,2.73,9.09,0.55,2.14,9.91,0.61,0.66,1117,171608,922,4520,253896,16494,347655,138908,43,1663,44244,52,486563,44296,7510045.8,2503.35,32127,1,10,11,95,27,531,530,1,587,97.9,1,1,1,6,2,4,0,0,1,0,0,0,1,0,0,0,0,0,2892,1,0.2379002132,0.7620997868,0.4758004265,0.9999156164,0.380805748,0.1811722481,B
Closure,26, 9.7,0,1.09,1.83,2.73,9.09,0.55,2.14,9.91,0.62,0.66,1117,171583,922,4519,253868,16492,347618,138891,43,1663,44235,52,486509,44287,7509069.69,2503.02,32124,1,10,11,54,16,9,2,7,28,87.4,1,1,1,5,5,0,0,0,7,0,0,0,1,0,1,1,0,0,6474,7,0.1410842789,0.8589157211,0.2821685577,0.9999534727,0.4639057751,0.1308935331,A
Closure,27, 9.7,0,1.09,1.83,2.73,9.09,0.55,2.13,9.91,0.61,0.66,1116,171481,921,4513,253666,16481,347395,138817,43,1662,44216,52,486212,44268,7504184.61,2501.39,32103,1,2,3,15,13,1,0,1,5,66.5,1,1,3,6,3,0,3,0,3,0,1,0,1,0,0,0,0,1,6846,3,0.2784223059,0.7215776941,0.5568446118,0.9984343082,0.7339449541,0.4080534053,A
Closure,28, 9.7,0,1.09,1.83,2.73,9.09,0.55,2.13,9.91,0.61,0.66,1115,171431,921,4513,253569,16476,347325,138794,43,1661,44205,52,486119,44257,7502574.96,2500.86,32098,0,0,0,0,0,0,0,0,0,92.3,1,1,1,4,4,0,0,0,2,0,1,0,1,0,0,0,0,1,669,2,0.1944909601,0.8055090399,0.3889819202,0.9997419757,0.2475197151,0.0962558513,F
Closure,29, 9.7,0,1.09,1.83,2.73,9.09,0.55,2.13,9.91,0.62,0.66,1115,171406,921,4513,253536,16474,347260,138763,43,1661,44198,52,486023,44250,7500982.42,2500.33,32093,1,15,16,108,27,51,46,5,56,98.7,1,1,1,10,10,0,0,0,5,0,0,0,1,0,1,1,0,0,286,5,0.2104457856,0.7895542144,0.4208915711,0.9997156061,0.1963146704,0.0826036914,C
Closure,30, 9.7,0,1.09,1.83,2.73,9.07,0.55,2.13,9.89,0.61,0.66,1109,169970,917,4484,251549,16369,344454,137519,43,1654,43835,52,481973,43887,7432749.52,2477.58,31807,1,8,9,57,25,69,66,3,305,96.8,2,3,3,10,8,0,2,0,3,0,0,1,1,1,1,1,0,0,334,3,0.2242687069,0.7757312931,0.4485374137,0.9995584287,0.2098795181,0.0940972472,B
Closure,31, 9.7,0,1.09,1.83,2.73,9.07,0.55,2.13,9.89,0.61,0.66,1109,169877,917,4481,251404,16361,344279,137454,43,1654,43803,52,481733,43855,7428541.43,2476.18,31793,1,11,12,113,80,3842,3841,1,3848,72.3,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,6427,1,0.164441861,0.835558139,0.3288837219,0.9999437946,0.4504504505,0.1481374941,F
Closure,32, 9.7,0,1.09,1.82,2.73,9.07,0.55,2.13,9.89,0.61,0.66,1109,169851,917,4481,251378,16360,344231,137424,43,1654,43798,52,481655,43850,7427259.4,2475.75,31788,1,8,9,76,49,221,217,4,245,93.8,1,1,1,18,15,3,0,0,4,0,0,0,1,0,1,1,1,0,5071,4,0.1776250101,0.8223749899,0.3552500201,0.9999189144,0.4409221902,0.1566249159,A
Closure,33, 9.7,0,1.09,1.82,2.73,9.07,0.55,2.13,9.88,0.61,0.66,1109,169740,917,4480,251239,16353,344122,137368,42,1654,43779,52,481490,43831,7424414,2474.8,31776,2,8,10,128,36,260,259,1,340,98.0,1,1,1,3,3,0,0,0,1,0,0,0,1,0,0,1,0,0,7211,1,0.1605804326,0.8394195674,0.3211608652,0.9999390452,0.5242940728,0.1683724743,C
Closure,34, 9.7,0,1.09,1.82,2.73,9.06,0.55,2.13,9.87,0.61,0.66,1109,169547,917,4477,250998,16340,343822,137246,42,1654,43715,52,481068,43767,7416892.77,2472.3,31743,2,11,13,14,16,3661,3660,1,3771,93.2,2,2,3,5,0,2,3,0,1,0,0,1,1,0,1,0,0,0,4006,1,0.260666731,0.739333269,0.521333462,0.9998274363,0.595084088,0.3101837121,A
Closure,35, 9.7,0,1.09,1.82,2.73,9.05,0.55,2.13,9.88,0.61,0.66,1102,168489,915,4448,249650,16263,341530,136362,42,1646,43421,52,477892,43473,7363279.66,2454.43,31570,1,4,5,169,36,1049,1048,1,1099,98.1,1,1,1,15,0,13,2,0,1,0,0,0,1,1,0,0,0,0,2817,1,0.2411011039,0.7588988961,0.4822022078,0.9999062772,0.3703327407,0.1785585286,F
Closure,36, 9.7,0,1.09,1.82,2.73,9.05,0.55,2.13,9.87,0.61,0.66,1102,168446,915,4448,249586,16258,341459,136338,42,1646,43412,52,477797,43464,7361673.2,2453.89,31561,0,0,0,0,0,0,0,0,0,98.3,1,1,1,3,3,0,0,0,1,0,0,0,1,0,0,1,0,0,383,1,0.1838560693,0.8161439307,0.3677121385,0.999687228,0.201826484,0.074190836,F
Closure,37, 9.7,0,1.09,1.82,2.73,9.05,0.55,2.13,9.88,0.61,0.66,1101,168262,913,4442,249358,16239,341195,136195,42,1643,43368,52,477390,43420,7354704.76,2451.57,31520,0,0,0,0,0,0,0,0,0,92.6,2,2,2,5,4,0,1,0,1,0,0,1,1,0,0,1,0,0,6534,1,0.1672319243,0.8327680757,0.3344638486,0.9999401401,0.4690962817,0.156886356,F
Closure,38, 9.7,0,1.09,1.82,2.73,9.05,0.55,2.13,9.9,0.61,0.66,1097,167936,910,4433,248835,16206,340590,135977,42,1636,43312,52,476567,43364,7341138.25,2447.05,31465,1,3,4,13,16,1665,1664,1,1665,95.4,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3998,1,0.1671972464,0.8328027536,0.3343944928,0.9998911684,0.4052757794,0.1355072396,A
Closure,39, 9.7,0,1.09,1.82,2.73,9.05,0.55,2.13,9.9,0.61,0.66,1097,167637,909,4423,248428,16186,340004,135728,42,1634,43231,52,475732,43283,7326992.52,2442.33,31417,3,7,10,19,20,162,160,2,197,97.9,1,1,1,3,0,0,3,0,2,0,0,1,1,1,0,1,0,0,7083,2,0.2627796145,0.7372203855,0.5255592289,0.9995661299,0.6566390041,0.344952959,A
Closure,40, 9.7,0,1.09,1.82,2.73,9.05,0.55,2.13,9.9,0.61,0.66,1097,167611,909,4423,248400,16184,339966,135715,42,1634,43219,52,475681,43271,7326016.75,2442.01,31415,1,10,11,16,14,307,305,2,308,87.4,1,1,1,3,0,2,1,0,2,0,0,1,0,0,0,0,0,0,520,2,0.2135981654,0.7864018346,0.4271963307,0.9996396555,0.2027185376,0.0865694094,F
Closure,41, 9.7,0,1.09,1.82,2.73,9.04,0.55,2.13,9.89,0.61,0.66,1097,167415,909,4422,248142,16169,339580,135538,42,1634,43180,52,475118,43232,7316727.85,2438.91,31374,1,13,14,115,38,2445,2442,3,4997,94.6,1,1,2,9,9,0,0,0,3,0,0,0,1,0,0,1,1,0,6350,3,0.1760470788,0.8239529212,0.3520941575,0.9999379991,0.4659414659,0.1640450963,F
Closure,42, 9.8,0,1.09,1.83,2.73,9.03,0.55,2.13,9.81,0.62,0.66,1096,165775,909,4417,246056,16013,336125,134282,42,1632,42692,52,470407,42744,7236475.17,2412.16,31205,0,0,0,0,0,0,0,0,0,93.0,1,1,1,7,7,0,0,0,1,0,0,0,1,0,0,1,0,0,6251,1,0.2853234807,0.7146765193,0.5706469615,0.9998747225,0.564727955,0.3222199196,E
Closure,43, 9.8,0,1.09,1.83,2.73,9.03,0.55,2.13,9.81,0.62,0.66,1096,165744,909,4415,246024,16012,336076,134255,42,1632,42683,52,470331,42735,7235163.15,2411.72,31196,0,0,0,0,0,0,0,0,0,85.9,1,1,2,17,17,0,0,0,2,0,0,0,1,0,1,1,1,0,4860,2,0.1860009488,0.8139990512,0.3720018976,0.9999232468,0.4194717763,0.1560323199,F
